Method,Name,FinalRank,MaximumBigLevel,BigLevels,MaxOpenPositions,RecoveryDurationBars,MaxDrawdownPercent,RecoveryPL,ReserveCoverage,NetProfit,ProfitFactor,SharpeRatio,ExpectedPayoff,BigRatio,SmallRatio,CloseFarShare,ReserveShare,GeometryMode,ATRPeriod,ATRTimeframe,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,StartLot,CloseBigOnSmall,RemainBigOnSmall,SmallReserveShare,UseRecommended5050Preset,FarDistanceMode,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MinInitialTriggerPoints,MaxInitialTriggerPoints,MinBigMoveStartPoints,MaxBigMoveStartPoints,MinBigMoveStepPoints,MaxBigMoveStepPoints,MinFarDistancePoints,MaxFarDistancePoints,GeometryRoundStep,InitialRoundStep,BigStartRoundStep,BigStepRoundStep,FarDistanceRoundStep,FreezeGeometryPerCycle,PrintAdaptiveGeometryLog,AllowATRManualFallback,ShowATRIndicatorOnChart,SmallFarTouchOffsetPoints,MinReverseStrength,WarningReverseStrength,StrongReverseStrength,MinProjectedReserveCoverage,StopOnInvalidReverseGeometry,StopOnReverseLimit,AllowNegativeSmallReverseNet,LotStep,MaxSpreadPoints,MaxMarginPercent,MaxManagedPositions,MaxAccountMarginPercent,MaxActiveSymbols,StopOnRiskGateBlocked,RiskGateLogIntervalSeconds,MaxCloseRetryAttempts,RetryLogIntervalSeconds,MaxSlippagePoints,CloseAllOnInvalidGeometry,CloseFarOnMaxLevels,ReserveMismatchTolerance,VolumeMismatchToleranceLots,ReconciliationIntervalSeconds,PositionResolutionLookbackSeconds,MagicNumber,AllowRealTrading,UseInternalSimulation,UseMarketOrders,EnableCycleMathCsv,VerboseTickLogs
Local Refinement,local_b1.14_s0.38_cf0.9_far250,-565824.8156,5,5,10,59,22.0,30.9,0.721,5.822,1.0047,-0.1334,1.164,1.14,0.38,0.9,0.1,2,14,0,190,200,75,250,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_056,-565843.5,5,5,10,59,22.0,28.75,0.6625,1.25,0.9927,-0.15,0.25,1.12,0.25,0.9,0.1,0,14,30,190,210,75,250,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_009,-565899.586,5,5,10,59,22.0,3.5,1.31,-36.43,0.8524,-0.3442,-7.286,1.1,0.3,0.4,0.6,0,14,30,190,180,75,250,5,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_055,-565903.1308,5,5,10,59,22.0,16.7,0.703,-19.954,0.9258,-0.2426,-3.991,1.1,0.34,0.9,0.1,4,14,60,190,180,80,250,5,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_094,-565910.7532,5,5,10,59,22.0,0.8,1.337,-40.966,0.8374,-0.365,-8.193,1.1,0.36,0.4,0.6,0,20,30,190,220,70,225,5,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_066,-565919.322,5,5,10,61,22.0,52.75,0.6625,42.99,1.1219,0.0254,8.598,1.18,0.25,0.9,0.1,4,14,60,190,180,75,275,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_005,-565919.322,5,5,10,61,22.0,52.75,0.6625,42.99,1.1219,0.0254,8.598,1.18,0.25,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.35,1.3,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_035,-565919.322,5,5,10,61,22.0,52.75,0.6625,42.99,1.1219,0.0254,8.598,1.18,0.25,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.0,0.35,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_065,-565919.322,5,5,10,61,22.0,52.75,0.6625,42.99,1.1219,0.0254,8.598,1.18,0.25,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.35,1.3,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_010,-565927.286,5,5,10,61,22.0,38.5,1.185,25.07,1.0469,-0.075,5.014,1.18,0.3,0.5,0.5,2,20,0,190,210,80,250,5,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_127,-565963.3718,5,5,10,61,22.0,40.25,0.85,22.741,1.0524,-0.0708,4.548,1.16,0.25,0.75,0.25,2,14,30,190,210,70,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_076,-565967.046,5,5,10,61,22.0,42.5,0.685,26.27,1.0691,-0.0442,5.254,1.16,0.3,0.9,0.1,0,20,30,190,190,90,250,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_057,-565977.6108,5,5,10,61,22.0,28.7,1.203,7.646,0.9924,-0.1503,1.529,1.16,0.34,0.5,0.5,3,20,30,190,190,75,250,5,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.9_g1,-565978.9526,5,5,10,61,22.0,40.7,0.703,21.787,1.0549,-0.0673,4.357,1.16,0.34,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.9_g2,-565978.9526,5,5,10,61,22.0,40.7,0.703,21.787,1.0549,-0.0673,4.357,1.16,0.34,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.34_cf0.9_g3,-565978.9526,5,5,10,61,22.0,40.7,0.703,21.787,1.0549,-0.0673,4.357,1.16,0.34,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Random Search,random_088,-565981.13,5,5,10,61,22.0,33.25,0.975,13.1,1.0177,-0.1153,2.62,1.15,0.25,0.65,0.35,3,20,0,190,220,80,250,5,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.9_g1,-565982.6752,5,5,10,61,22.0,39.8,0.712,20.274,1.0499,-0.0742,4.055,1.16,0.36,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.9_g2,-565982.6752,5,5,10,61,22.0,39.8,0.712,20.274,1.0499,-0.0742,4.055,1.16,0.36,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.36_cf0.9_g3,-565982.6752,5,5,10,61,22.0,39.8,0.712,20.274,1.0499,-0.0742,4.055,1.16,0.36,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_068,-565982.6752,5,5,10,61,22.0,39.8,0.712,20.274,1.0499,-0.0742,4.055,1.16,0.36,0.9,0.1,2,14,0,190,190,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.16_s0.36_cf0.9_far275,-565982.6752,5,5,10,61,22.0,39.8,0.712,20.274,1.0499,-0.0742,4.055,1.16,0.36,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.9_g1,-565986.3976,5,5,10,61,22.0,38.9,0.721,18.762,1.0449,-0.0811,3.752,1.16,0.38,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.9_g2,-565986.3976,5,5,10,61,22.0,38.9,0.721,18.762,1.0449,-0.0811,3.752,1.16,0.38,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.16_s0.38_cf0.9_g3,-565986.3976,5,5,10,61,22.0,38.9,0.721,18.762,1.0449,-0.0811,3.752,1.16,0.38,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.16_s0.38_cf0.9_far275,-565986.3976,5,5,10,61,22.0,38.9,0.721,18.762,1.0449,-0.0811,3.752,1.16,0.38,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Preset,Aggressive_Recovery,-565986.3976,5,5,10,61,25.0,38.9,0.721,18.762,1.0449,-0.0811,3.752,1.16,0.38,0.9,0.1,3,14,0,190,200,75,275,7,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_010,-565990.1198,5,5,10,61,22.0,38.0,0.73,17.251,1.0399,-0.0881,3.45,1.16,0.4,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.2,0.45,1.45,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_040,-565990.1198,5,5,10,61,22.0,38.0,0.73,17.251,1.0399,-0.0881,3.45,1.16,0.4,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.1,0.45,1.6,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_070,-565990.1198,5,5,10,61,22.0,38.0,0.73,17.251,1.0399,-0.0881,3.45,1.16,0.4,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.2,0.45,1.45,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_048,-565990.1198,5,5,10,61,22.0,38.0,0.73,17.251,1.0399,-0.0881,3.45,1.16,0.4,0.9,0.1,2,14,0,190,190,80,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Preset,Maximum_Recovery,-565990.1198,5,5,10,61,22.0,38.0,0.73,17.251,1.0399,-0.0881,3.45,1.16,0.4,0.9,0.1,3,14,0,190,200,75,275,8,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.9_g1,-566000.3926,5,5,10,61,22.0,36.7,0.703,14.587,1.0327,-0.0981,2.917,1.15,0.34,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.9_g2,-566000.3926,5,5,10,61,22.0,36.7,0.703,14.587,1.0327,-0.0981,2.917,1.15,0.34,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.34_cf0.9_g3,-566000.3926,5,5,10,61,22.0,36.7,0.703,14.587,1.0327,-0.0981,2.917,1.15,0.34,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.9_g1,-566004.1152,5,5,10,61,22.0,35.8,0.712,13.074,1.0277,-0.105,2.615,1.15,0.36,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.9_g2,-566004.1152,5,5,10,61,22.0,35.8,0.712,13.074,1.0277,-0.105,2.615,1.15,0.36,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.36_cf0.9_g3,-566004.1152,5,5,10,61,22.0,35.8,0.712,13.074,1.0277,-0.105,2.615,1.15,0.36,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_029,-566004.1152,5,5,10,61,22.0,35.8,0.712,13.074,1.0277,-0.105,2.615,1.15,0.36,0.9,0.1,2,14,0,190,210,70,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_053,-566004.1152,5,5,10,61,22.0,35.8,0.712,13.074,1.0277,-0.105,2.615,1.15,0.36,0.9,0.1,3,14,0,190,210,70,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.15_s0.36_cf0.9_far275,-566004.1152,5,5,10,61,22.0,35.8,0.712,13.074,1.0277,-0.105,2.615,1.15,0.36,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.38_cf0.9_g1,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.38_cf0.9_g2,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Full Grid,grid_b1.15_s0.38_cf0.9_g3,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,3,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_015,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.0,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_045,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.3,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Latin Hypercube,lhs_075,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,1,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.0,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_069,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,3,14,0,190,200,70,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Bayesian Candidate,bayes_078,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,3,14,0,190,210,70,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Local Refinement,local_b1.15_s0.38_cf0.9_far275,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
Preset,Minimum_Big_Levels,-566007.8376,5,5,10,61,22.0,34.9,0.721,11.562,1.0227,-0.1119,2.312,1.15,0.38,0.9,0.1,2,14,0,190,200,75,275,6,10,0.1,0.4,0.6,0.05,false,3,1.0,1.15,0.4,1.5,100,250,100,260,50,125,200,400,5,10,10,5,50,true,true,false,true,0,0.12,0.18,0.3,1.1,true,true,false,0.01,40.0,55.0,10,55.0,10,true,60,20,30,30,true,true,0.01,0.001,300,10,20260609,true,false,true,true,false
