GeneratedAt,GitCommit,Seed,ScenarioId,Direction,SymbolModel,InputSet,Result,Law1Status,Law2Status,Law3Status,RejectReason,OldFar,TargetNewFar,ActualNewFar,OldFarRisk,NewFarRisk,NextBigGross,NextDirectionalExposure,OldCycleGross,NextCycleGross,OldCycleRisk,NextCycleRisk,NextRequiredMargin,Completion,Phases,NoOldFar,NoOldTrend,NoOldSmall,NextFarRiskMoney,NextGrossVolume,NextNetRecoveryExposure,NextWorstCaseFloatingLoss,NextTransitionRisk,NextCycleRiskScore
2026-07-21T20:26:04.400486+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,56,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.403696+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,56,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.407504+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,57,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.01,0.0,2.0,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.410627+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,57,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.01,0.0,2.0,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.413783+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,58,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.05,0.001,0.001,10.0,0.2,0.0028,0.0026,0.20000000000000004,0.004,40.00000000000001,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,5.51,1.2000000000000002
2026-07-21T20:26:04.416814+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,58,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.05,0.001,0.001,10.0,0.2,0.0028,0.0026,0.20000000000000004,0.004,40.00000000000001,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,5.51,1.2000000000000002
2026-07-21T20:26:04.420130+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,59,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.1,0.03,0.03,20.0,6.0,0.08399999999999999,0.07799999999999999,0.4000000000000001,0.12,80.00000000000001,24.0,120.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,6.0,0.12,0.04799999999999999,24.0,11.02,36.0
2026-07-21T20:26:04.423101+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,59,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.1,0.03,0.03,20.0,6.0,0.08399999999999999,0.07799999999999999,0.4000000000000001,0.12,80.00000000000001,24.0,120.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,6.0,0.12,0.04799999999999999,24.0,11.02,36.0
2026-07-21T20:26:04.426378+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,60,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.1,0.1,100.0,20.0,0.27999999999999997,0.25999999999999995,2.0,0.4,400.0,80.0,400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,20.0,0.4,0.15999999999999998,80.0,55.1,120.0
2026-07-21T20:26:04.429301+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,60,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.1,0.1,100.0,20.0,0.27999999999999997,0.25999999999999995,2.0,0.4,400.0,80.0,400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,20.0,0.4,0.15999999999999998,80.0,55.1,120.0
2026-07-21T20:26:04.432535+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,61,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.001,0.001,200,0.2,0.0028,0.0026,4.0,0.004,800.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,110.2,1.2000000000000002
2026-07-21T20:26:04.435413+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,61,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.001,0.001,200,0.2,0.0028,0.0026,4.0,0.004,800.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,110.2,1.2000000000000002
2026-07-21T20:26:04.439117+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,62,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.441984+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,62,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.445217+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,63,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.448044+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,63,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.475679+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,64,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.478600+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,64,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.481654+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,65,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,6.0,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.484543+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,65,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.01,0.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,6.0,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.487714+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,66,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.05,0.0,0.0,10.0,0.0,0.0,0.0,0.15000000000000002,0.0,30.000000000000004,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.490695+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,66,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,SAFE_REJECTED,PASS,PASS,PASS,INVALID_PHASE_TRANSITION,0.05,0.0,0.0,10.0,0.0,0.0,0.0,0.15000000000000002,0.0,30.000000000000004,0.0,0.0,FAIL,PLAN_CREATED,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21T20:26:04.493822+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,67,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.1,0.001,0.001,20.0,0.2,0.0028,0.0026,0.4000000000000001,0.004,80.00000000000001,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,11.02,1.2000000000000002
2026-07-21T20:26:04.496770+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,67,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.1,0.001,0.001,20.0,0.2,0.0028,0.0026,0.4000000000000001,0.004,80.00000000000001,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,11.02,1.2000000000000002
2026-07-21T20:26:04.499991+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,68,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.15,0.15,100.0,30.0,0.42,0.38999999999999996,2.0,0.6,400.0,120.0,600.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,30.0,0.6,0.23999999999999994,120.0,55.1,180.0
2026-07-21T20:26:04.502889+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,68,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.5,0.15,0.15,100.0,30.0,0.42,0.38999999999999996,2.0,0.6,400.0,120.0,600.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,30.0,0.6,0.23999999999999994,120.0,55.1,180.0
2026-07-21T20:26:04.505989+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,69,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.1,0.1,200,20.0,0.27999999999999997,0.25999999999999995,4.0,0.4,800.0,80.0,400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,20.0,0.4,0.15999999999999998,80.0,110.2,120.0
2026-07-21T20:26:04.508922+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,69,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,1,0.1,0.1,200,20.0,0.27999999999999997,0.25999999999999995,4.0,0.4,800.0,80.0,400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,20.0,0.4,0.15999999999999998,80.0,110.2,120.0
2026-07-21T20:26:04.516906+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,70,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.519720+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,70,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,2,0.6,0.6,400,120.0,1.68,1.5599999999999998,8.0,2.4,1600.0,480.0,2400.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,120.0,2.4,0.9599999999999997,480.0,220.4,720.0
2026-07-21T20:26:04.524067+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,71,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.526970+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,71,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,5,1.5,1.5,1000,300.0,4.199999999999999,3.8999999999999995,20.0,6.0,4000.0,1200.0,6000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,300.0,6.0,2.3999999999999995,1200.0,551.0,1800.0
2026-07-21T20:26:04.531326+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,72,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.534252+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,72,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,10,3.0,3.0,2000,600.0,8.399999999999999,7.799999999999999,40.0,12.0,8000.0,2400.0,12000.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,600.0,12.0,4.799999999999999,2400.0,1102.0,3600.0
2026-07-21T20:26:04.537494+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,73,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.01,0.001,0.001,2.0,0.2,0.0028,0.0026,0.04,0.004,8.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,1.1019999999999999,1.2000000000000002
2026-07-21T20:26:04.540465+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,73,FAR_SELL,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.01,0.001,0.001,2.0,0.2,0.0028,0.0026,0.04,0.004,8.0,0.8,4.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,0.2,0.004,0.0015999999999999996,0.8,1.1019999999999999,1.2000000000000002
2026-07-21T20:26:04.543646+00:00,6f67297641b3ff80b8fca36552526717aabcd0fd,20260721,74,FAR_BUY,POINT_VALUE_1_BID_ASK_COST_MODEL,HYBRID_CORE_TARGET,PASS,PASS,PASS,PASS,,0.05,0.01,0.01,10.0,2.0,0.027999999999999997,0.025999999999999995,0.20000000000000004,0.04,40.00000000000001,8.0,40.0,VALID_SMALLER_NEXT_CYCLE,PLAN_CREATED|PLAN_VALIDATED|SMALLBASE_CLOSED|OLDFAR_CLOSED|BIGTREND_CLOSED|BIGCORE_COMPRESSED|ACTUAL_REMAIN_VERIFIED|NEXT_GEOMETRY_PREVIEWED|NEWFAR_PROMOTED|FINAL_GATE_CHECKED|NEXT_CYCLE_CREATED,True,True,True,2.0,0.04,0.015999999999999997,8.0,5.51,12.0
